,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,time_difference
128,53.765,293.6647679,35,0,0.0,stim_maj_1_b,p02,0,0,0,0,-53.765
129,54.015,261.6255653,35,0,0.0,stim_maj_1_b,p02,0,0,0,1,-54.015
130,56.501,523.2511306,35,0,0.0,stim_maj_1_b,p02,1,1,0,1,-56.501
131,57.001,523.2511306,35,0,0.0,stim_maj_1_b,p02,0,0,0,0,-57.001
132,57.501,523.2511306,35,0,0.0,stim_maj_1_b,p02,0,0,0,0,-57.501
133,58.001,349.2282314,35,0,0.0,stim_maj_1_b,p02,0,0,0,1,-58.001
134,59.015,440.0,35,0,0.0,stim_maj_1_b,p02,0,0,0,1,-59.015
135,60.513,293.6647679,35,0,0.0,stim_maj_1_b,p02,0,0,0,0,-60.513
136,61.029,391.995436,35,0,0.0,stim_maj_1_b,p02,0,0,0,1,-61.029
137,61.513,349.2282314,35,0,0.0,stim_maj_1_b,p02,0,0,0,0,-61.513
138,62.027,329.6275569,35,0,0.0,stim_maj_1_b,p02,0,0,0,1,-62.027
139,63.027,261.6255653,35,0,0.0,stim_maj_1_b,p02,0,0,0,0,-63.027
0,0.25,261.6255653,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-0.25
1,0.5,293.6647679,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-0.5
2,0.765,329.6275569,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-0.765
3,1.015,349.2282314,-35,0,0.0,stim_maj_3_b,p02,0,0,0,1,-1.015
4,1.265,293.6647679,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-1.265
5,1.515,329.6275569,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-1.515
6,1.765,261.6255653,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-1.765
7,2.012,391.995436,-35,0,0.0,stim_maj_3_b,p02,0,0,0,1,-2.012
8,2.512,523.2511306,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-2.512
9,3.012,493.8833013,-35,0,0.0,stim_maj_3_b,p02,0,0,0,1,-3.012
10,3.512,523.2511306,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-3.512
11,4.012,587.3295358,-35,0,0.0,stim_maj_3_b,p02,0,0,0,1,-4.012
12,4.263,391.995436,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-4.263
13,4.513,440.0,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-4.513
14,4.762,493.8833013,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-4.762
15,5.012,523.2511306,-35,0,0.0,stim_maj_3_b,p02,0,0,0,1,-5.012
16,5.26,440.0,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-5.26
17,5.51,493.8833013,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-5.51
18,5.76,391.995436,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-5.76
19,6.01,587.3295358,1,0,0.0,stim_maj_3_b,p02,1,0,1,1,-6.01
20,6.51,783.990872,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-6.51
21,7.01,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-7.01
22,8.259,783.990872,1,0,0.0,stim_maj_3_b,p02,1,1,0,1,-8.259
23,8.511,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-8.511
24,8.761,783.990872,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-8.761
25,9.011,783.990872,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-9.011
26,9.261,880.0,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-9.261
27,9.502,783.990872,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-9.502
28,9.751,880.0,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-9.751
29,10.013,698.4564629,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-10.013
30,10.263,698.4564629,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-10.263
31,10.513,349.2282314,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-10.513
32,10.763,698.4564629,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-10.763
33,11.013,698.4564629,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-11.013
34,11.263,783.990872,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-11.263
35,11.513,698.4564629,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-11.513
36,11.762,783.990872,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-11.762
37,12.012,659.2551138,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-12.012
38,12.262,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-12.262
39,12.512,523.2511306,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-12.512
40,12.762,587.3295358,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-12.762
41,13.008,659.2551138,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-13.008
42,13.258,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-13.258
43,13.508,523.2511306,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-13.508
44,13.758,587.3295358,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-13.758
45,14.008,659.2551138,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-14.008
46,14.133,698.4564629,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-14.133
47,14.271,587.3295358,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-14.271
48,14.381,659.2551138,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-14.381
49,14.504,523.2511306,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-14.504
50,15.004,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-15.004
51,15.502,523.2511306,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-15.502
52,16.0,261.6255653,1,0,0.0,stim_maj_3_b,p02,0,1,0,1,-16.0
53,17.014,293.6647679,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-17.014
54,18.014,329.6275569,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-18.014
55,19.014,349.2282314,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-19.014
56,20.002,349.2282314,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-20.002
57,20.502,329.6275569,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-20.502
58,21.015,293.6647679,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-21.015
59,21.512,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-21.512
60,22.012,329.6275569,35,0,0.0,stim_maj_3_b,p02,0,0,1,1,-22.012
61,22.508,293.6647679,35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-22.508
62,22.756,329.6275569,35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-22.756
63,23.005,261.6255653,35,0,0.0,stim_maj_3_b,p02,0,0,0,1,-23.005
64,24.501,391.995436,1,0,0.0,stim_maj_3_b,p02,1,1,1,1,-24.501
65,24.751,329.6275569,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-24.751
66,25.001,440.0,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-25.001
67,25.513,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-25.513
68,26.013,349.2282314,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-26.013
69,26.514,329.6275569,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-26.514
70,26.76,293.6647679,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-26.76
71,27.01,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-27.01
72,27.26,440.0,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-27.26
73,27.505,349.2282314,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-27.505
74,27.755,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-27.755
75,28.003,329.6275569,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-28.003
76,28.253,349.2282314,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-28.253
77,28.504,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-28.504
78,29.002,391.995436,-35,0,0.0,stim_maj_3_b,p02,1,0,1,1,-29.002
79,29.515,349.2282314,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-29.515
80,30.015,329.6275569,-35,0,0.0,stim_maj_3_b,p02,0,0,0,1,-30.015
81,30.265,349.2282314,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-30.265
82,30.504,391.995436,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-30.504
83,30.754,440.0,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-30.754
84,31.004,293.6647679,-35,0,0.0,stim_maj_3_b,p02,1,0,0,1,-31.004
85,31.504,261.6255653,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-31.504
86,32.004,523.2511306,1,0,0.0,stim_maj_3_b,p02,0,1,1,1,-32.004
87,32.502,493.8833013,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-32.502
88,32.752,523.2511306,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-32.752
89,33.002,587.3295358,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-33.002
90,33.502,523.2511306,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-33.502
91,33.752,493.8833013,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-33.752
92,34.002,523.2511306,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-34.002
93,35.014,523.2511306,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-35.014
94,35.264,587.3295358,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-35.264
95,35.513,493.8833013,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-35.513
96,35.763,523.2511306,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-35.763
97,36.013,587.3295358,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-36.013
98,36.261,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-36.261
99,36.51,659.2551138,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-36.51
100,36.76,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-36.76
101,37.01,698.4564629,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-37.01
102,37.261,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-37.261
103,37.51,783.990872,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-37.51
104,38.01,659.2551138,35,1,38.775,stim_maj_3_b,p02,1,0,1,1,0.7650000000000006
105,38.26,587.3295358,35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-38.26
106,38.51,523.2511306,35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-38.51
107,38.76,587.3295358,35,1,38.775,stim_maj_3_b,p02,0,0,0,0,0.015000000000000568
108,39.009,493.8833013,35,0,0.0,stim_maj_3_b,p02,0,0,0,1,-39.009
109,39.509,523.2511306,35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-39.509
110,40.507,391.995436,1,0,0.0,stim_maj_3_b,p02,0,1,1,1,-40.507
111,41.007,329.6275569,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-41.007
112,41.507,440.0,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-41.507
113,42.005,293.6647679,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-42.005
114,42.505,329.6275569,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-42.505
115,42.755,349.2282314,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-42.755
116,43.004,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-43.004
117,43.505,195.997718,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-43.505
118,44.005,261.6255653,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-44.005
119,44.504,293.6647679,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-44.504
120,44.761,329.6275569,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-44.761
121,45.011,349.2282314,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-45.011
122,45.258,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-45.258
123,45.508,329.6275569,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-45.508
124,45.758,349.2282314,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-45.758
125,46.008,293.6647679,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-46.008
126,46.256,329.6275569,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-46.256
127,46.506,349.2282314,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-46.506
128,46.756,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-46.756
129,47.005,261.6255653,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-47.005
130,48.003,523.2511306,1,0,0.0,stim_maj_3_b,p02,0,1,0,1,-48.003
131,48.253,587.3295358,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-48.253
132,48.502,659.2551138,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-48.502
133,48.752,523.2511306,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-48.752
134,49.002,391.995436,1,0,0.0,stim_maj_3_b,p02,1,0,0,1,-49.002
135,49.252,659.2551138,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-49.252
136,49.501,587.3295358,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-49.501
137,49.764,523.2511306,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-49.764
138,50.014,587.3295358,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-50.014
139,50.264,659.2551138,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-50.264
140,50.513,698.4564629,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-50.513
141,50.763,587.3295358,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-50.763
142,51.013,391.995436,-35,1,51.775,stim_maj_3_b,p02,1,0,1,1,0.7620000000000005
143,51.26,698.4564629,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-51.26
144,51.51,659.2551138,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-51.51
145,51.759,587.3295358,-35,1,51.775,stim_maj_3_b,p02,0,0,0,0,0.015999999999998238
146,52.009,659.2551138,-35,0,0.0,stim_maj_3_b,p02,0,0,0,1,-52.009
147,52.259,523.2511306,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-52.259
148,52.509,880.0,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-52.509
149,52.759,783.990872,-35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-52.759
150,53.009,698.4564629,1,0,0.0,stim_maj_3_b,p02,0,0,1,1,-53.009
151,53.257,659.2551138,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-53.257
152,53.507,587.3295358,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-53.507
153,53.757,523.2511306,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-53.757
154,54.008,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-54.008
155,54.258,440.0,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-54.258
156,54.508,493.8833013,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-54.508
157,54.758,391.995436,1,0,0.0,stim_maj_3_b,p02,0,0,0,0,-54.758
158,55.008,523.2511306,1,0,0.0,stim_maj_3_b,p02,0,0,0,1,-55.008
159,56.509,261.6255653,35,0,0.0,stim_maj_3_b,p02,1,1,1,1,-56.509
160,57.002,261.6255653,35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-57.002
161,57.501,293.6647679,35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-57.501
162,58.001,293.6647679,35,0,0.0,stim_maj_3_b,p02,0,0,0,1,-58.001
163,58.501,329.6275569,35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-58.501
164,58.751,349.2282314,35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-58.751
165,59.007,391.995436,35,0,0.0,stim_maj_3_b,p02,0,0,0,1,-59.007
166,59.506,349.2282314,35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-59.506
167,59.756,391.995436,35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-59.756
168,60.012,440.0,35,0,0.0,stim_maj_3_b,p02,0,0,0,1,-60.012
169,60.512,391.995436,35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-60.512
170,61.012,349.2282314,35,0,0.0,stim_maj_3_b,p02,0,0,0,1,-61.012
171,61.512,329.6275569,35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-61.512
172,61.762,293.6647679,35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-61.762
173,62.011,261.6255653,35,0,0.0,stim_maj_3_b,p02,0,0,0,0,-62.011
0,0.507,261.6255653,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-0.507
1,1.007,293.6647679,-35,0,0.0,stim_maj_1_a,p02,0,0,0,1,-1.007
2,1.507,329.6275569,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-1.507
3,2.007,349.2282314,-35,0,0.0,stim_maj_1_a,p02,0,0,0,1,-2.007
4,2.757,391.995436,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-2.757
5,2.882,349.2282314,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-2.882
6,3.007,329.6275569,-35,0,0.0,stim_maj_1_a,p02,0,0,0,1,-3.007
7,3.507,440.0,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-3.507
8,4.007,293.6647679,-35,0,0.0,stim_maj_1_a,p02,0,0,0,1,-4.007
9,4.506,391.995436,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-4.506
10,5.255,440.0,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-5.255
11,5.505,391.995436,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-5.505
12,5.755,349.2282314,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-5.755
13,6.005,329.6275569,-35,0,0.0,stim_maj_1_a,p02,0,0,0,1,-6.005
14,6.255,349.2282314,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-6.255
15,6.505,329.6275569,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-6.505
16,6.755,293.6647679,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-6.755
17,7.005,261.6255653,-35,0,0.0,stim_maj_1_a,p02,0,0,0,1,-7.005
18,8.516,391.995436,-35,0,0.0,stim_maj_1_a,p02,0,1,0,1,-8.516
19,9.002,440.0,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-9.002
20,9.251,391.995436,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-9.251
21,9.501,349.2282314,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-9.501
22,9.751,391.995436,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-9.751
23,10.001,659.2551138,-35,0,0.0,stim_maj_1_a,p02,0,0,0,1,-10.001
24,10.501,523.2511306,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-10.501
25,11.001,391.995436,-35,0,0.0,stim_maj_1_a,p02,1,0,0,1,-11.001
26,11.514,349.2282314,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-11.514
27,11.764,329.6275569,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-11.764
28,12.014,349.2282314,-35,0,0.0,stim_maj_1_a,p02,0,0,0,1,-12.014
29,12.514,587.3295358,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-12.514
30,13.014,329.6275569,-35,0,0.0,stim_maj_1_a,p02,0,0,0,1,-13.014
31,13.514,523.2511306,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-13.514
32,14.014,293.6647679,-35,0,0.0,stim_maj_1_a,p02,0,0,0,1,-14.014
33,14.514,493.8833013,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-14.514
34,15.014,523.2511306,-35,0,0.0,stim_maj_1_a,p02,0,0,0,1,-15.014
35,16.008,261.6255653,-35,0,0.0,stim_maj_1_a,p02,0,1,0,1,-16.008
36,16.133,293.6647679,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-16.133
37,16.258,329.6275569,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-16.258
38,16.383,349.2282314,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-16.383
39,16.507,329.6275569,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-16.507
40,16.632,293.6647679,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-16.632
41,16.754,329.6275569,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-16.754
42,16.879,261.6255653,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-16.879
43,17.004,440.0,1,1,17.77,stim_maj_1_a,p02,1,0,1,1,0.7659999999999982
44,17.754,440.0,1,1,17.77,stim_maj_1_a,p02,0,0,0,0,0.015999999999998238
45,18.004,391.995436,1,0,0.0,stim_maj_1_a,p02,0,0,0,1,-18.004
46,18.753,349.2282314,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-18.753
47,19.003,329.6275569,1,0,0.0,stim_maj_1_a,p02,0,0,0,1,-19.003
48,19.752,349.2282314,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-19.752
49,20.002,329.6275569,1,0,0.0,stim_maj_1_a,p02,0,0,0,1,-20.002
50,20.76,293.6647679,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-20.76
51,21.0,261.6255653,1,0,0.0,stim_maj_1_a,p02,0,0,0,1,-21.0
52,21.508,195.997718,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-21.508
53,22.008,261.6255653,1,0,0.0,stim_maj_1_a,p02,0,0,0,1,-22.008
54,22.258,293.6647679,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-22.258
55,22.508,329.6275569,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-22.508
56,22.757,293.6647679,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-22.757
57,23.007,261.6255653,1,0,0.0,stim_maj_1_a,p02,0,0,0,1,-23.007
58,24.005,391.995436,1,0,0.0,stim_maj_1_a,p02,1,1,0,1,-24.005
59,24.255,329.6275569,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-24.255
60,24.505,293.6647679,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-24.505
61,24.755,329.6275569,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-24.755
62,25.005,261.6255653,1,0,0.0,stim_maj_1_a,p02,0,0,0,1,-25.005
63,25.255,349.2282314,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-25.255
64,25.502,329.6275569,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-25.502
65,25.752,349.2282314,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-25.752
66,26.002,440.0,1,0,0.0,stim_maj_1_a,p02,0,0,0,1,-26.002
67,26.501,391.995436,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-26.501
68,27.502,369.9944227,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-27.502
69,27.751,293.6647679,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-27.751
70,28.002,523.2511306,1,0,0.0,stim_maj_1_a,p02,0,0,0,1,-28.002
71,28.501,493.8833013,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-28.501
72,29.009,440.0,35,0,0.0,stim_maj_1_a,p02,0,0,1,1,-29.009
73,30.007,391.995436,35,0,0.0,stim_maj_1_a,p02,0,0,0,1,-30.007
74,30.257,587.3295358,35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-30.257
75,30.506,493.8833013,35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-30.506
76,30.756,440.0,35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-30.756
77,31.005,493.8833013,35,0,0.0,stim_maj_1_a,p02,0,0,0,1,-31.005
78,31.505,391.995436,35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-31.505
79,32.005,523.2511306,1,0,0.0,stim_maj_1_a,p02,1,1,1,1,-32.005
80,32.505,493.8833013,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-32.505
81,33.005,523.2511306,1,0,0.0,stim_maj_1_a,p02,0,0,0,1,-33.005
82,33.505,493.8833013,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-33.505
83,33.754,440.0,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-33.754
84,34.004,391.995436,1,0,0.0,stim_maj_1_a,p02,0,0,0,1,-34.004
85,34.754,349.2282314,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-34.754
86,34.879,391.995436,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-34.879
87,35.004,440.0,1,0,0.0,stim_maj_1_a,p02,0,0,0,1,-35.004
88,36.503,391.995436,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-36.503
89,37.003,349.2282314,-35,1,38.017,stim_maj_1_a,p02,1,0,1,1,1.014000000000003
90,37.501,329.6275569,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-37.501
91,38.002,293.6647679,-35,1,38.017,stim_maj_1_a,p02,0,1,0,1,0.015000000000000568
92,38.501,391.995436,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-38.501
93,39.002,329.6275569,-35,0,0.0,stim_maj_1_a,p02,0,0,0,1,-39.002
94,39.503,261.6255653,-35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-39.503
95,40.014,261.6255653,1,1,41.029,stim_maj_1_a,p02,1,1,1,1,1.0150000000000006
96,40.514,391.995436,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-40.514
97,41.014,329.6275569,1,1,41.029,stim_maj_1_a,p02,0,0,0,1,0.015000000000000568
98,41.513,261.6255653,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-41.513
99,42.012,440.0,1,0,0.0,stim_maj_1_a,p02,0,0,0,1,-42.012
100,42.512,349.2282314,1,0,0.0,stim_maj_1_a,p02,0,0,0,0,-42.512
101,43.011,391.995436,1,0,0.0,stim_maj_1_a,p02,0,0,0,1,-43.011
102,44.012,391.995436,35,0,0.0,stim_maj_1_a,p02,0,0,1,1,-44.012
103,44.262,349.2282314,35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-44.262
104,44.512,329.6275569,35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-44.512
105,44.761,349.2282314,35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-44.761
106,45.011,391.995436,35,0,0.0,stim_maj_1_a,p02,0,0,0,1,-45.011
107,45.261,440.0,35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-45.261
108,45.508,493.8833013,35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-45.508
109,45.758,391.995436,35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-45.758
110,46.008,523.2511306,35,0,0.0,stim_maj_1_a,p02,0,0,0,1,-46.008
111,46.258,587.3295358,35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-46.258
112,46.508,659.2551138,35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-46.508
113,46.758,783.990872,35,0,0.0,stim_maj_1_a,p02,0,0,0,0,-46.758
114,47.008,523.2511306,35,0,0.0,stim_maj_1_a,p02,0,0,0,1,-47.008
115,48.01,246.9416506,1,0,0.0,stim_maj_1_a,p02,0,1,1,1,-48.01
