,time,frequencies,channel,answer,prec_time,stimulus,subject,condition,date,hour,visual_cue,boundary,loc_change,changable_notes,time_difference,block,condition_number,trial_number,condition_n,trial_n,signal_theory
49008,48.006,523.2511306,1.0,1,48.784,stim_maj_3,sub13,melody,2024-03-18,14-29-25,1,1,1,1,0.7779999999999987,experiment,577,148,2,9,hit
49028,53.002,880.0,-17.5,1,53.905,stim_maj_3,sub13,melody,2024-03-18,14-29-25,1,0,1,1,0.9029999999999987,experiment,597,168,2,9,hit
49037,56.503,261.6255653,-17.5,0,0.0,stim_maj_3,sub13,melody,2024-03-18,14-29-25,1,1,0,1,-56.503,experiment,606,177,2,9,corr
49046,60.009,698.4564629,1.0,1,60.787,stim_maj_3,sub13,melody,2024-03-18,14-29-25,1,0,1,1,0.7779999999999987,experiment,615,186,2,9,hit
49078,8.002,523.2511306,1.0,0,0.0,stim_min_4,sub13,melody,2024-03-18,14-30-35,1,1,1,1,-8.002,experiment,647,27,2,10,miss
49091,13.004,830.6093952,17.5,1,14.341,stim_min_4,sub13,melody,2024-03-18,14-30-35,1,0,1,1,1.3369999999999997,experiment,660,40,2,10,hit
49105,18.001,311.1269837,-17.5,1,18.869,stim_min_4,sub13,melody,2024-03-18,14-30-35,1,0,1,1,0.8679999999999986,experiment,674,54,2,10,hit
49116,21.017,698.4564629,1.0,1,21.779,stim_min_4,sub13,melody,2024-03-18,14-30-35,1,0,1,1,0.7620000000000005,experiment,685,65,2,10,hit
49129,24.006,523.2511306,17.5,1,25.189,stim_min_4,sub13,melody,2024-03-18,14-30-35,1,1,1,1,1.1829999999999998,experiment,698,78,2,10,hit
49141,28.015,293.6647679,1.0,0,0.0,stim_min_4,sub13,melody,2024-03-18,14-30-35,1,0,1,1,-28.015,experiment,710,90,2,10,miss
49153,32.011,523.2511306,1.0,0,0.0,stim_min_4,sub13,melody,2024-03-18,14-30-35,1,1,0,1,-32.011,experiment,722,102,2,10,corr
49179,40.008,391.995436,1.0,0,0.0,stim_min_4,sub13,melody,2024-03-18,14-30-35,1,1,0,1,-40.008,experiment,748,128,2,10,corr
49210,56.011,391.995436,17.5,1,56.712,stim_min_4,sub13,melody,2024-03-18,14-30-35,1,1,1,1,0.7010000000000005,experiment,779,159,2,10,hit
49216,58.011,349.2282314,1.0,0,0.0,stim_min_4,sub13,melody,2024-03-18,14-30-35,1,0,1,1,-58.011,experiment,785,165,2,10,miss
49247,8.51,391.995436,1.0,0,0.0,stim_maj_1,sub13,melody,2024-03-18,14-31-46,1,1,1,1,-8.51,experiment,816,19,2,11,miss
49259,13.01,440.0,17.5,1,13.617,stim_maj_1,sub13,melody,2024-03-18,14-31-46,1,0,1,1,0.6070000000000011,experiment,828,31,2,11,hit
49287,24.001,391.995436,-17.5,1,24.575,stim_maj_1,sub13,melody,2024-03-18,14-31-46,1,1,1,1,0.5739999999999981,experiment,856,59,2,11,hit
49301,29.015,195.997718,-17.5,1,29.546,stim_maj_1,sub13,melody,2024-03-18,14-31-46,1,0,0,1,0.5309999999999988,experiment,870,73,2,11,fa
49308,32.007,523.2511306,17.5,1,33.095,stim_maj_1,sub13,melody,2024-03-18,14-31-46,1,1,1,1,1.088000000000001,experiment,877,80,2,11,hit
49331,44.0,349.2282314,1.0,0,0.0,stim_maj_1,sub13,melody,2024-03-18,14-31-46,1,0,1,1,-44.0,experiment,900,103,2,11,miss
49359,56.515,523.2511306,-17.5,0,0.0,stim_maj_1,sub13,melody,2024-03-18,14-31-46,1,1,0,1,-56.515,experiment,928,131,2,11,corr
49364,60.513,329.6275569,1.0,0,0.0,stim_maj_1,sub13,melody,2024-03-18,14-31-46,1,0,1,1,-60.513,experiment,933,136,2,11,miss
49365,61.013,440.0,17.5,1,62.056,stim_maj_1,sub13,melody,2024-03-18,14-31-46,1,0,1,1,1.0429999999999993,experiment,934,137,2,11,hit
49399,8.001,261.6255653,17.5,1,8.732,stim_maj_5,sub13,melody,2024-03-18,14-33-03,1,1,1,1,0.7309999999999999,experiment,968,31,2,12,hit
49403,10.01,880.0,17.5,0,0.0,stim_maj_5,sub13,melody,2024-03-18,14-33-03,1,0,0,1,-10.01,experiment,972,35,2,12,corr
49407,12.0,987.7666025,1.0,0,0.0,stim_maj_5,sub13,melody,2024-03-18,14-33-03,1,0,1,1,-12.0,experiment,976,39,2,12,miss
49409,14.008,391.995436,1.0,0,0.0,stim_maj_5,sub13,melody,2024-03-18,14-33-03,1,0,0,1,-14.008,experiment,978,41,2,12,corr
49412,16.005,329.6275569,-17.5,1,16.626,stim_maj_5,sub13,melody,2024-03-18,14-33-03,1,1,1,1,0.6210000000000022,experiment,981,44,2,12,hit
49426,24.005,391.995436,1.0,0,0.0,stim_maj_5,sub13,melody,2024-03-18,14-33-03,1,1,0,1,-24.005,experiment,995,58,2,12,corr
49435,27.011,293.6647679,17.5,1,27.757,stim_maj_5,sub13,melody,2024-03-18,14-33-03,1,0,1,1,0.7460000000000022,experiment,1004,67,2,12,hit
49458,34.007,329.6275569,1.0,1,34.691,stim_maj_5,sub13,melody,2024-03-18,14-33-03,1,0,1,1,0.6840000000000046,experiment,1027,90,2,12,hit
49505,50.011,261.6255653,17.5,1,50.601,stim_maj_5,sub13,melody,2024-03-18,14-33-03,1,0,1,1,0.5899999999999963,experiment,1074,137,2,12,hit
49518,56.014,391.995436,1.0,1,56.827,stim_maj_5,sub13,melody,2024-03-18,14-33-03,1,1,1,1,0.8129999999999953,experiment,1087,150,2,12,hit
49524,59.003,391.995436,-17.5,1,59.713,stim_maj_5,sub13,melody,2024-03-18,14-33-03,1,0,1,1,0.7100000000000009,experiment,1093,156,2,12,hit
49537,1.012,391.995436,1.0,0,0.0,stim_maj_6,sub13,melody,2024-03-18,14-34-13,1,0,1,1,-1.012,experiment,1106,5,2,13,miss
49581,16.006,391.995436,17.5,1,16.706,stim_maj_6,sub13,melody,2024-03-18,14-34-13,1,1,1,1,0.6999999999999993,experiment,1150,49,2,13,hit
49593,20.011,523.2511306,1.0,1,20.581,stim_maj_6,sub13,melody,2024-03-18,14-34-13,1,0,1,1,0.5700000000000003,experiment,1162,61,2,13,hit
49606,24.001,659.2551138,-17.5,0,0.0,stim_maj_6,sub13,melody,2024-03-18,14-34-13,1,1,0,1,-24.001,experiment,1175,74,2,13,corr
49632,32.012,523.2511306,17.5,1,32.634,stim_maj_6,sub13,melody,2024-03-18,14-34-13,1,1,1,1,0.6219999999999999,experiment,1201,100,2,13,hit
49651,40.01,329.6275569,17.5,0,0.0,stim_maj_6,sub13,melody,2024-03-18,14-34-13,1,1,0,1,-40.01,experiment,1220,119,2,13,corr
49662,44.005,523.2511306,-17.5,1,44.779,stim_maj_6,sub13,melody,2024-03-18,14-34-13,1,0,1,1,0.7740000000000009,experiment,1231,130,2,13,hit
49674,48.015,523.2511306,1.0,0,0.0,stim_maj_6,sub13,melody,2024-03-18,14-34-13,1,1,1,1,-48.015,experiment,1243,142,2,13,miss
49693,53.003,523.2511306,1.0,0,0.0,stim_maj_6,sub13,melody,2024-03-18,14-34-13,1,0,0,1,-53.003,experiment,1262,161,2,13,corr
49721,1.015,261.6255653,1.0,0,0.0,stim_maj_4,sub13,melody,2024-03-18,14-35-24,1,0,0,1,-1.015,experiment,1290,5,2,14,corr
49745,7.013,587.3295358,17.5,1,7.885,stim_maj_4,sub13,melody,2024-03-18,14-35-24,1,0,1,1,0.8719999999999999,experiment,1314,29,2,14,hit
49753,11.502,523.2511306,1.0,1,12.402,stim_maj_4,sub13,melody,2024-03-18,14-35-24,1,0,1,1,0.8999999999999986,experiment,1322,37,2,14,hit
49769,18.005,391.995436,-17.5,0,0.0,stim_maj_4,sub13,melody,2024-03-18,14-35-24,1,0,0,1,-18.005,experiment,1338,53,2,14,corr
49776,21.007,587.3295358,1.0,1,21.724,stim_maj_4,sub13,melody,2024-03-18,14-35-24,1,0,1,1,0.7169999999999987,experiment,1345,60,2,14,hit
49787,24.011,329.6275569,1.0,0,0.0,stim_maj_4,sub13,melody,2024-03-18,14-35-24,1,1,0,1,-24.011,experiment,1356,71,2,14,corr
49796,28.009,493.8833013,17.5,0,0.0,stim_maj_4,sub13,melody,2024-03-18,14-35-24,1,0,0,1,-28.009,experiment,1365,80,2,14,corr
49820,40.011,659.2551138,1.0,1,40.895,stim_maj_4,sub13,melody,2024-03-18,14-35-24,1,1,1,1,0.8840000000000003,experiment,1389,104,2,14,hit
49841,48.004,329.6275569,-17.5,1,48.801,stim_maj_4,sub13,melody,2024-03-18,14-35-24,1,1,1,1,0.7970000000000041,experiment,1410,125,2,14,hit
49876,60.011,293.6647679,1.0,1,60.698,stim_maj_4,sub13,melody,2024-03-18,14-35-24,1,0,1,1,0.6869999999999976,experiment,1445,160,2,14,hit
49902,8.507,391.995436,1.0,1,9.32,stim_min_2,sub13,melody,2024-03-18,14-36-34,1,1,1,1,0.8130000000000006,experiment,1471,22,2,15,hit
49922,15.004,311.1269837,1.0,0,0.0,stim_min_2,sub13,melody,2024-03-18,14-36-34,1,0,0,1,-15.004,experiment,1491,42,2,15,corr
49933,19.001,466.1637615,17.5,0,0.0,stim_min_2,sub13,melody,2024-03-18,14-36-34,1,0,0,1,-19.001,experiment,1502,53,2,15,corr
49944,23.015,523.2511306,1.0,1,23.762,stim_min_2,sub13,melody,2024-03-18,14-36-34,1,0,1,1,0.7469999999999999,experiment,1513,64,2,15,hit
49948,26.004,391.995436,-17.5,1,26.579,stim_min_2,sub13,melody,2024-03-18,14-36-34,1,0,1,1,0.5749999999999993,experiment,1517,68,2,15,hit
49954,28.013,311.1269837,-17.5,0,0.0,stim_min_2,sub13,melody,2024-03-18,14-36-34,1,0,0,1,-28.013,experiment,1523,74,2,15,corr
49986,47.002,195.997718,17.5,1,47.756,stim_min_2,sub13,melody,2024-03-18,14-36-34,1,0,1,1,0.7539999999999978,experiment,1555,106,2,15,hit
49998,55.007,261.6255653,1.0,1,55.867,stim_min_2,sub13,melody,2024-03-18,14-36-34,1,0,1,1,0.8599999999999994,experiment,1567,118,2,15,hit
50006,62.01,493.8833013,17.5,1,62.604,stim_min_2,sub13,melody,2024-03-18,14-36-34,1,0,1,1,0.5940000000000012,experiment,1575,126,2,15,hit
50033,8.006,523.2511306,1.0,1,8.706,stim_min_5,sub13,melody,2024-03-18,14-37-45,1,1,1,1,0.6999999999999993,experiment,1602,24,2,16,hit
50040,13.003,698.4564629,17.5,0,0.0,stim_min_5,sub13,melody,2024-03-18,14-37-45,1,0,1,1,-13.003,experiment,1609,31,2,16,miss
50055,21.001,233.0818808,1.0,0,0.0,stim_min_5,sub13,melody,2024-03-18,14-37-45,1,0,0,1,-21.001,experiment,1624,46,2,16,corr
50067,24.006,523.2511306,1.0,0,0.0,stim_min_5,sub13,melody,2024-03-18,14-37-45,1,1,0,1,-24.006,experiment,1636,58,2,16,corr
50077,28.007,415.3046976,1.0,1,28.941,stim_min_5,sub13,melody,2024-03-18,14-37-45,1,0,1,1,0.9339999999999975,experiment,1646,68,2,16,hit
50087,32.009,391.995436,17.5,0,0.0,stim_min_5,sub13,melody,2024-03-18,14-37-45,1,1,1,1,-32.009,experiment,1656,78,2,16,miss
50096,38.001,293.6647679,1.0,1,38.594,stim_min_5,sub13,melody,2024-03-18,14-37-45,1,0,1,1,0.5930000000000035,experiment,1665,87,2,16,hit
50125,48.002,261.6255653,-17.5,1,48.576,stim_min_5,sub13,melody,2024-03-18,14-37-45,1,1,0,1,0.5739999999999981,experiment,1694,116,2,16,fa
50141,54.006,587.3295358,1.0,1,55.021,stim_min_5,sub13,melody,2024-03-18,14-37-45,1,0,1,1,1.0150000000000006,experiment,1710,132,2,16,hit
50145,56.002,391.995436,17.5,1,57.026,stim_min_5,sub13,melody,2024-03-18,14-37-45,1,1,1,1,1.024000000000001,experiment,1714,136,2,16,hit
50187,16.015,391.995436,17.5,1,16.688,stim_min_1,sub13,melody,2024-03-18,14-38-57,1,1,1,1,0.6729999999999983,experiment,1756,32,2,17,hit
50194,23.012,311.1269837,-17.5,1,23.759,stim_min_1,sub13,melody,2024-03-18,14-38-57,1,0,1,1,0.7469999999999999,experiment,1763,39,2,17,hit
50200,28.506,493.8833013,-17.5,0,0.0,stim_min_1,sub13,melody,2024-03-18,14-38-57,1,0,0,1,-28.506,experiment,1769,45,2,17,corr
50207,32.015,261.6255653,1.0,1,32.605,stim_min_1,sub13,melody,2024-03-18,14-38-57,1,1,1,1,0.5899999999999963,experiment,1776,52,2,17,hit
50217,37.009,195.997718,17.5,0,0.0,stim_min_1,sub13,melody,2024-03-18,14-38-57,1,0,0,1,-37.009,experiment,1786,62,2,17,corr
50222,40.008,261.6255653,1.0,1,40.739,stim_min_1,sub13,melody,2024-03-18,14-38-57,1,1,1,1,0.7309999999999945,experiment,1791,67,2,17,hit
50229,43.011,246.9416506,-17.5,1,43.679,stim_min_1,sub13,melody,2024-03-18,14-38-57,1,0,1,1,0.6679999999999993,experiment,1798,74,2,17,hit
50240,47.0,261.6255653,1.0,0,0.0,stim_min_1,sub13,melody,2024-03-18,14-38-57,1,0,1,1,-47.0,experiment,1809,85,2,17,miss
50247,51.013,349.2282314,1.0,0,0.0,stim_min_1,sub13,melody,2024-03-18,14-38-57,1,0,0,1,-51.013,experiment,1816,92,2,17,corr
50275,61.008,349.2282314,17.5,1,61.899,stim_min_1,sub13,melody,2024-03-18,14-38-57,1,0,1,1,0.8909999999999982,experiment,1844,120,2,17,hit
50320,16.002,523.2511306,1.0,0,0.0,stim_min_6,sub13,main,2024-03-18,14-48-01,1,1,0,1,-16.002,experiment,40,40,3,18,corr
50323,18.01,523.2511306,17.5,1,18.788,stim_min_6,sub13,main,2024-03-18,14-48-01,1,0,1,1,0.7779999999999987,experiment,43,43,3,18,hit
50340,24.006,261.6255653,-17.5,1,24.709,stim_min_6,sub13,main,2024-03-18,14-48-01,1,1,1,1,0.7029999999999994,experiment,60,60,3,18,hit
50350,27.002,587.3295358,1.0,1,27.717,stim_min_6,sub13,main,2024-03-18,14-48-01,1,0,1,1,0.7149999999999999,experiment,70,70,3,18,hit
50366,32.001,391.995436,17.5,0,0.0,stim_min_6,sub13,main,2024-03-18,14-48-01,1,1,0,1,-32.001,experiment,86,86,3,18,corr
50377,35.006,391.995436,17.5,1,35.678,stim_min_6,sub13,main,2024-03-18,14-48-01,1,0,0,1,0.671999999999997,experiment,97,97,3,18,fa
50391,40.007,261.6255653,1.0,1,40.754,stim_min_6,sub13,main,2024-03-18,14-48-01,1,1,1,1,0.7469999999999999,experiment,111,111,3,18,hit
50411,48.008,261.6255653,-17.5,1,48.582,stim_min_6,sub13,main,2024-03-18,14-48-01,1,1,1,1,0.5739999999999981,experiment,131,131,3,18,hit
50432,58.002,523.2511306,1.0,0,0.0,stim_min_6,sub13,main,2024-03-18,14-48-01,1,0,0,1,-58.002,experiment,152,152,3,18,corr
50438,62.003,311.1269837,1.0,1,63.033,stim_min_6,sub13,main,2024-03-18,14-48-01,1,0,1,1,1.0300000000000011,experiment,158,158,3,18,hit
50444,2.01,349.2282314,1.0,0,0.0,stim_maj_2,sub13,main,2024-03-18,14-49-12,1,0,1,1,-2.01,experiment,164,4,3,19,miss
50474,16.501,261.6255653,17.5,0,0.0,stim_maj_2,sub13,main,2024-03-18,14-49-12,1,1,0,1,-16.501,experiment,194,34,3,19,corr
50503,32.004,523.2511306,-17.5,1,32.61,stim_maj_2,sub13,main,2024-03-18,14-49-12,1,1,1,1,0.6060000000000016,experiment,223,63,3,19,hit
50512,37.015,587.3295358,1.0,1,37.714,stim_maj_2,sub13,main,2024-03-18,14-49-12,1,0,1,1,0.6989999999999981,experiment,232,72,3,19,hit
50515,40.004,391.995436,17.5,1,40.735,stim_maj_2,sub13,main,2024-03-18,14-49-12,1,1,1,1,0.7310000000000016,experiment,235,75,3,19,hit
50525,44.005,329.6275569,1.0,1,44.611,stim_maj_2,sub13,main,2024-03-18,14-49-12,1,0,1,1,0.6059999999999945,experiment,245,85,3,19,hit
50531,48.007,261.6255653,-17.5,1,48.581,stim_maj_2,sub13,main,2024-03-18,14-49-12,1,1,1,1,0.5740000000000052,experiment,251,91,3,19,hit
50548,56.004,261.6255653,-17.5,0,0.0,stim_maj_2,sub13,main,2024-03-18,14-49-12,1,1,0,1,-56.004,experiment,268,108,3,19,corr
50588,8.252,523.2511306,1.0,1,8.846,stim_min_3,sub13,main,2024-03-18,14-50-21,1,1,1,1,0.5939999999999994,experiment,308,30,3,20,hit
50609,16.001,261.6255653,1.0,1,16.61,stim_min_3,sub13,main,2024-03-18,14-50-21,1,1,1,1,0.6089999999999982,experiment,329,51,3,20,hit
50613,18.013,415.3046976,-17.5,1,18.85,stim_min_3,sub13,main,2024-03-18,14-50-21,1,0,1,1,0.8369999999999997,experiment,333,55,3,20,hit
50619,20.006,391.995436,1.0,0,0.0,stim_min_3,sub13,main,2024-03-18,14-50-21,1,0,1,1,-20.006,experiment,339,61,3,20,miss
50637,28.015,415.3046976,17.5,0,0.0,stim_min_3,sub13,main,2024-03-18,14-50-21,1,0,0,1,-28.015,experiment,357,79,3,20,corr
50656,40.518,391.995436,-17.5,1,41.062,stim_min_3,sub13,main,2024-03-18,14-50-21,1,1,1,1,0.5439999999999969,experiment,376,98,3,20,hit
50669,47.004,261.6255653,1.0,1,47.657,stim_min_3,sub13,main,2024-03-18,14-50-21,1,0,1,1,0.6529999999999987,experiment,389,111,3,20,hit
50679,51.007,246.9416506,17.5,1,51.879,stim_min_3,sub13,main,2024-03-18,14-50-21,1,0,1,1,0.8719999999999999,experiment,399,121,3,20,hit
50694,56.502,391.995436,17.5,0,0.0,stim_min_3,sub13,main,2024-03-18,14-50-21,1,1,0,1,-56.502,experiment,414,136,3,20,corr
50743,11.001,698.4564629,17.5,1,11.72,stim_maj_3,sub13,main,2024-03-18,14-51-31,1,0,1,1,0.7190000000000012,experiment,463,34,3,21,hit
50760,15.004,391.995436,17.5,0,0.0,stim_maj_3,sub13,main,2024-03-18,14-51-31,1,0,0,1,-15.004,experiment,480,51,3,21,corr
50813,32.01,523.2511306,-17.5,1,32.616,stim_maj_3,sub13,main,2024-03-18,14-51-31,1,1,1,1,0.6060000000000016,experiment,533,104,3,21,hit
50831,38.007,659.2551138,1.0,1,38.694,stim_maj_3,sub13,main,2024-03-18,14-51-31,1,0,1,1,0.6870000000000047,experiment,551,122,3,21,hit
50837,40.515,391.995436,17.5,1,41.54,stim_maj_3,sub13,main,2024-03-18,14-51-31,1,1,1,1,1.0249999999999986,experiment,557,128,3,21,hit
50857,48.008,523.2511306,17.5,0,0.0,stim_maj_3,sub13,main,2024-03-18,14-51-31,1,1,0,1,-48.008,experiment,577,148,3,21,corr
50885,55.002,523.2511306,1.0,0,0.0,stim_maj_3,sub13,main,2024-03-18,14-51-31,1,0,0,1,-55.002,experiment,605,176,3,21,corr
50892,59.004,391.995436,1.0,1,59.922,stim_maj_3,sub13,main,2024-03-18,14-51-31,1,0,1,1,0.9179999999999993,experiment,612,183,3,21,hit
50895,60.0,440.0,1.0,0,0.0,stim_maj_3,sub13,main,2024-03-18,14-51-31,1,0,0,1,-60.0,experiment,615,186,3,21,corr
50926,7.011,523.2511306,17.5,0,0.0,stim_min_4,sub13,main,2024-03-18,14-52-40,1,0,1,1,-7.011,experiment,646,26,3,22,miss
50929,9.004,523.2511306,1.0,1,9.672,stim_min_4,sub13,main,2024-03-18,14-52-40,1,0,1,1,0.668000000000001,experiment,649,29,3,22,hit
50935,11.012,293.6647679,1.0,0,0.0,stim_min_4,sub13,main,2024-03-18,14-52-40,1,0,0,1,-11.012,experiment,655,35,3,22,corr
50970,22.015,587.3295358,-17.5,0,0.0,stim_min_4,sub13,main,2024-03-18,14-52-40,1,0,0,1,-22.015,experiment,690,70,3,22,corr
50978,24.014,523.2511306,1.0,0,0.0,stim_min_4,sub13,main,2024-03-18,14-52-40,1,1,0,1,-24.014,experiment,698,78,3,22,corr
50985,26.009,783.990872,1.0,0,0.0,stim_min_4,sub13,main,2024-03-18,14-52-40,1,0,0,1,-26.009,experiment,705,85,3,22,corr
51002,32.007,523.2511306,1.0,1,32.629,stim_min_4,sub13,main,2024-03-18,14-52-40,1,1,1,1,0.6219999999999999,experiment,722,102,3,22,hit
51028,40.002,391.995436,-17.5,1,40.557,stim_min_4,sub13,main,2024-03-18,14-52-40,1,1,1,1,0.5549999999999997,experiment,748,128,3,22,hit
51055,53.015,698.4564629,1.0,1,53.828,stim_min_4,sub13,main,2024-03-18,14-52-40,1,0,1,1,0.8130000000000024,experiment,775,155,3,22,hit
51068,60.003,293.6647679,1.0,0,0.0,stim_min_4,sub13,main,2024-03-18,14-52-40,1,0,0,1,-60.003,experiment,788,168,3,22,corr
51131,22.008,261.6255653,17.5,1,22.938,stim_maj_1,sub13,main,2024-03-18,14-53-50,1,0,1,1,0.9299999999999997,experiment,851,54,3,23,hit
51136,24.0,391.995436,1.0,1,24.872,stim_maj_1,sub13,main,2024-03-18,14-53-50,1,1,1,1,0.8719999999999999,experiment,856,59,3,23,hit
51150,29.012,440.0,-17.5,1,29.764,stim_maj_1,sub13,main,2024-03-18,14-53-50,1,0,1,1,0.7519999999999989,experiment,870,73,3,23,hit
51157,32.006,523.2511306,1.0,1,33.158,stim_maj_1,sub13,main,2024-03-18,14-53-50,1,1,1,1,1.152000000000001,experiment,877,80,3,23,hit
51166,36.507,391.995436,1.0,0,0.0,stim_maj_1,sub13,main,2024-03-18,14-53-50,1,0,0,1,-36.507,experiment,886,89,3,23,corr
51169,38.014,293.6647679,17.5,1,38.92,stim_maj_1,sub13,main,2024-03-18,14-53-50,1,0,1,1,0.9059999999999988,experiment,889,92,3,23,hit
51173,40.01,261.6255653,1.0,1,40.753,stim_maj_1,sub13,main,2024-03-18,14-53-50,1,1,1,1,0.7430000000000021,experiment,893,96,3,23,hit
51188,46.001,523.2511306,-17.5,1,46.65,stim_maj_1,sub13,main,2024-03-18,14-53-50,1,0,1,1,0.6490000000000009,experiment,908,111,3,23,hit
51208,56.511,523.2511306,1.0,0,0.0,stim_maj_1,sub13,main,2024-03-18,14-53-50,1,1,0,1,-56.511,experiment,928,131,3,23,corr
51241,6.073,523.2511306,1.0,1,7.102,stim_maj_5,sub13,main,2024-03-18,14-55-07,1,0,1,1,1.029,experiment,961,24,3,24,hit
51248,8.004,261.6255653,17.5,1,8.751,stim_maj_5,sub13,main,2024-03-18,14-55-07,1,1,1,1,0.7469999999999999,experiment,968,31,3,24,hit
51265,18.007,329.6275569,1.0,1,18.86,stim_maj_5,sub13,main,2024-03-18,14-55-07,1,0,1,1,0.852999999999998,experiment,985,48,3,24,hit
51275,24.013,391.995436,-17.5,1,24.903,stim_maj_5,sub13,main,2024-03-18,14-55-07,1,1,1,1,0.889999999999997,experiment,995,58,3,24,hit
51303,33.004,391.995436,17.5,0,0.0,stim_maj_5,sub13,main,2024-03-18,14-55-07,1,0,0,1,-33.004,experiment,1023,86,3,24,corr
51327,40.254,391.995436,-17.5,1,40.895,stim_maj_5,sub13,main,2024-03-18,14-55-07,1,1,1,1,0.6410000000000053,experiment,1047,110,3,24,hit
51344,45.004,523.2511306,1.0,1,45.766,stim_maj_5,sub13,main,2024-03-18,14-55-07,1,0,1,1,0.7620000000000005,experiment,1064,127,3,24,hit
51349,48.008,329.6275569,17.5,1,48.829,stim_maj_5,sub13,main,2024-03-18,14-55-07,1,1,0,1,0.820999999999998,experiment,1069,132,3,24,fa
51357,52.005,293.6647679,17.5,0,0.0,stim_maj_5,sub13,main,2024-03-18,14-55-07,1,0,0,1,-52.005,experiment,1077,140,3,24,corr
51367,56.009,391.995436,17.5,0,0.0,stim_maj_5,sub13,main,2024-03-18,14-55-07,1,1,0,1,-56.009,experiment,1087,150,3,24,corr
51378,62.016,349.2282314,1.0,1,62.781,stim_maj_5,sub13,main,2024-03-18,14-55-07,1,0,1,1,0.7650000000000006,experiment,1098,161,3,24,hit
51404,6.031,391.995436,1.0,1,6.875,stim_maj_6,sub13,main,2024-03-18,14-56-16,1,0,1,1,0.8440000000000003,experiment,1124,23,3,25,hit
51408,8.012,391.995436,17.5,1,8.699,stim_maj_6,sub13,main,2024-03-18,14-56-16,1,1,1,1,0.6869999999999994,experiment,1128,27,3,25,hit
51416,12.004,783.990872,1.0,0,0.0,stim_maj_6,sub13,main,2024-03-18,14-56-16,1,0,1,1,-12.004,experiment,1136,35,3,25,miss
51430,16.005,391.995436,1.0,0,0.0,stim_maj_6,sub13,main,2024-03-18,14-56-16,1,1,0,1,-16.005,experiment,1150,49,3,25,corr
51452,23.0,293.6647679,-17.5,1,23.653,stim_maj_6,sub13,main,2024-03-18,14-56-16,1,0,1,1,0.6529999999999987,experiment,1172,71,3,25,hit
51459,26.001,523.2511306,1.0,0,0.0,stim_maj_6,sub13,main,2024-03-18,14-56-16,1,0,1,1,-26.001,experiment,1179,78,3,25,miss
51475,30.004,329.6275569,17.5,1,30.641,stim_maj_6,sub13,main,2024-03-18,14-56-16,1,0,1,1,0.6369999999999969,experiment,1195,94,3,25,hit
51500,40.001,329.6275569,17.5,0,0.0,stim_maj_6,sub13,main,2024-03-18,14-56-16,1,1,0,1,-40.001,experiment,1220,119,3,25,corr
51530,50.007,391.995436,-17.5,0,0.0,stim_maj_6,sub13,main,2024-03-18,14-56-16,1,0,0,1,-50.007,experiment,1250,149,3,25,corr
51553,56.001,261.6255653,17.5,1,56.642,stim_maj_6,sub13,main,2024-03-18,14-56-16,1,1,1,1,0.6410000000000053,experiment,1273,172,3,25,hit
51566,0.016,391.995436,1.0,0,0.0,stim_maj_4,sub13,main,2024-03-18,14-57-25,1,0,1,1,-0.016,experiment,1286,1,3,26,miss
51597,8.01,523.2511306,17.5,1,8.66,stim_maj_4,sub13,main,2024-03-18,14-57-25,1,1,1,1,0.6500000000000004,experiment,1317,32,3,26,hit
51621,20.003,329.6275569,1.0,0,0.0,stim_maj_4,sub13,main,2024-03-18,14-57-25,1,0,0,1,-20.003,experiment,1341,56,3,26,corr
51658,32.006,523.2511306,1.0,1,32.858,stim_maj_4,sub13,main,2024-03-18,14-57-25,1,1,1,1,0.8519999999999968,experiment,1378,93,3,26,hit
51668,39.002,261.6255653,-17.5,1,39.686,stim_maj_4,sub13,main,2024-03-18,14-57-25,1,0,1,1,0.6839999999999975,experiment,1388,103,3,26,hit
51676,43.01,329.6275569,-17.5,0,0.0,stim_maj_4,sub13,main,2024-03-18,14-57-25,1,0,0,1,-43.01,experiment,1396,111,3,26,corr
51686,47.015,349.2282314,-17.5,0,0.0,stim_maj_4,sub13,main,2024-03-18,14-57-25,1,0,0,1,-47.015,experiment,1406,121,3,26,corr
51714,54.002,493.8833013,17.5,1,54.686,stim_maj_4,sub13,main,2024-03-18,14-57-25,1,0,1,1,0.6839999999999975,experiment,1434,149,3,26,hit
51721,56.011,391.995436,1.0,0,0.0,stim_maj_4,sub13,main,2024-03-18,14-57-25,1,1,1,1,-56.011,experiment,1441,156,3,26,miss
51723,58.004,440.0,1.0,0,0.0,stim_maj_4,sub13,main,2024-03-18,14-57-25,1,0,0,1,-58.004,experiment,1443,158,3,26,corr
51739,4.005,349.2282314,1.0,1,5.049,stim_min_2,sub13,main,2024-03-18,14-58-35,1,0,1,1,1.0440000000000005,experiment,1459,10,3,27,hit
51750,7.011,261.6255653,17.5,1,7.698,stim_min_2,sub13,main,2024-03-18,14-58-35,1,0,1,1,0.6870000000000003,experiment,1470,21,3,27,hit
51759,12.012,246.9416506,1.0,1,12.771,stim_min_2,sub13,main,2024-03-18,14-58-35,1,0,1,1,0.7590000000000003,experiment,1479,30,3,27,hit
51794,24.515,261.6255653,-17.5,1,25.324,stim_min_2,sub13,main,2024-03-18,14-58-35,1,1,1,1,0.809000000000001,experiment,1514,65,3,27,hit
